overall,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_reflexes
64,46,60,62,65,60,65.0,54,65,60,68,64,72,61,64,60,66,81,82,74,63,43,60,63,62,50,56,56,54,8,15,12,5
64,39,60,49,70,30,62.0,32,38,70,64,53,54,60,66,57,42,75,67,79,58,72,66,64,62,43,60,60,62,12,6,11,10
64,62,63,48,60,57,64.0,66,37,54,64,76,77,72,66,61,72,54,85,75,56,48,17,65,59,54,70,23,25,13,11,10,7
64,60,62,47,63,58,67.0,59,64,52,66,81,70,80,62,81,75,67,74,63,63,62,36,63,61,69,63,32,31,11,15,12,9
64,22,22,65,58,24,40.0,29,28,46,41,53,57,38,59,64,38,80,66,74,23,57,64,27,37,43,49,67,65,11,14,9,13
64,61,56,47,61,59,68.0,50,39,40,63,85,82,93,61,92,63,73,74,49,51,42,18,58,55,50,54,18,25,12,14,5,11
64,60,27,46,58,21,62.0,29,26,39,60,71,74,73,59,68,32,70,80,70,26,53,58,49,43,32,61,60,62,14,5,11,6
64,56,56,49,66,38,65.0,48,55,64,65,80,72,78,64,77,60,80,91,63,45,63,61,63,56,35,60,60,56,5,11,14,12
64,41,66,61,56,54,63.0,54,37,39,62,76,71,77,64,77,67,66,55,53,62,31,16,66,49,67,52,17,16,13,12,12,8
64,62,65,49,65,57,67.0,55,50,54,66,83,85,71,57,83,67,53,63,59,58,36,18,61,58,64,59,36,30,12,15,6,7
64,52,65,71,60,58,62.0,57,27,45,65,61,68,54,62,52,58,62,54,79,59,62,26,62,53,59,61,21,25,11,9,9,11
64,48,39,63,58,42,53.0,25,20,42,56,65,71,59,59,60,58,81,63,74,28,64,58,35,31,40,56,66,62,7,8,12,9
64,63,59,52,64,54,66.0,50,40,60,66,77,70,71,60,70,55,70,54,63,46,62,51,65,62,45,64,54,56,7,8,9,13
64,55,50,56,68,53,66.0,44,59,65,66,72,61,79,61,80,64,63,64,62,60,55,63,52,52,54,58,62,61,13,11,11,13
64,59,59,51,62,58,71.0,63,43,40,71,78,78,80,54,75,61,54,62,32,56,36,20,54,52,55,59,22,19,5,14,14,12
64,52,35,59,56,42,56.0,51,32,50,55,69,72,70,62,56,46,76,70,74,31,65,63,41,44,33,57,64,64,8,14,12,9
64,39,66,68,63,47,62.0,44,36,43,63,70,70,69,59,52,60,69,60,68,55,42,25,63,52,61,65,18,15,9,9,7,11
64,28,22,43,63,29,58.0,23,30,44,63,63,69,64,62,63,33,90,74,82,27,77,64,37,52,35,59,66,63,8,11,7,10
64,57,61,36,61,50,66.0,57,56,49,63,80,81,81,61,82,51,70,70,54,56,48,39,61,56,41,53,28,31,11,15,7,13
64,40,66,72,56,60,56.0,49,42,38,62,60,51,62,57,34,66,74,54,76,61,48,22,68,45,71,54,26,21,10,15,6,9
64,52,51,64,67,56,62.0,57,65,62,67,64,69,42,63,42,65,54,77,74,59,42,60,42,68,61,65,66,61,9,7,9,13
64,38,67,66,50,47,64.0,39,31,41,64,73,69,68,56,61,62,71,70,71,52,58,23,68,47,65,51,21,22,9,8,9,10
64,34,25,64,48,35,49.0,34,29,42,54,56,66,53,56,51,41,70,62,76,27,58,62,32,37,43,50,67,64,10,11,5,14
64,49,52,65,64,50,60.0,48,46,66,63,54,52,50,55,58,65,48,73,84,52,69,62,54,54,44,58,62,55,12,9,10,9
64,59,58,64,67,54,64.0,55,50,64,66,67,58,62,63,60,74,60,72,73,72,76,55,56,64,50,65,54,54,7,11,5,11
64,61,56,59,60,52,64.0,64,46,51,64,71,81,68,67,53,61,51,68,74,53,66,48,60,56,59,54,56,54,8,14,10,8
64,50,46,59,66,42,67.0,51,43,62,64,82,82,79,62,82,64,82,83,80,62,75,62,57,62,48,66,65,60,11,13,10,8
64,61,60,39,60,59,63.0,54,38,45,63,83,83,69,53,67,63,35,52,73,58,36,19,62,61,58,54,25,24,11,9,6,8
64,58,43,39,69,43,68.0,62,57,68,71,57,55,68,61,67,66,53,74,58,59,53,48,59,66,63,62,49,44,6,6,7,15
64,48,42,62,64,39,57.0,44,42,57,57,55,70,56,59,61,49,80,62,84,45,63,56,37,45,46,58,64,62,10,8,11,14
64,59,66,57,57,54,66.0,36,31,55,65,80,77,77,54,70,63,70,69,60,59,58,27,62,48,58,49,29,27,15,11,7,6
64,51,52,40,72,44,66.0,58,67,69,68,75,70,74,62,70,47,52,64,66,56,30,61,56,59,51,57,68,68,8,15,7,13
64,49,31,67,45,35,60.0,38,41,36,49,55,61,59,60,73,33,60,49,48,34,66,67,50,39,44,52,72,71,14,8,7,9
64,52,52,59,68,38,63.0,51,55,64,65,66,66,70,62,70,62,74,82,72,52,63,58,57,61,52,57,63,58,6,15,13,13
64,56,66,45,56,51,66.0,49,55,48,62,80,81,84,58,81,61,63,77,48,57,43,25,60,59,63,58,37,38,15,14,6,10
64,62,64,49,60,55,68.0,53,44,46,68,73,69,68,59,74,63,52,49,53,48,45,21,60,51,52,58,35,30,8,9,5,9
64,60,31,50,53,22,61.0,58,30,50,58,81,82,75,60,82,33,72,71,65,35,56,61,48,48,38,52,62,59,8,13,6,6
64,63,59,52,64,56,66.0,63,69,59,67,68,64,72,59,68,68,64,63,62,68,60,45,60,69,64,68,53,52,5,7,8,10
64,64,29,48,58,30,61.0,32,28,56,60,71,73,64,51,76,33,68,65,54,31,53,62,49,48,37,46,64,62,14,12,14,12
64,27,25,65,61,29,47.0,28,34,34,55,64,67,58,64,58,43,65,67,75,23,57,63,23,32,48,47,66,60,6,8,11,9
64,42,32,49,67,32,54.0,40,37,64,53,59,61,56,49,78,52,57,52,56,28,75,73,39,41,46,53,69,63,9,6,15,10
64,61,46,47,62,36,63.0,55,45,53,63,72,74,71,61,68,56,64,61,57,41,53,62,55,47,46,61,58,60,5,12,9,12
64,55,59,51,64,43,66.0,41,53,60,66,74,66,73,58,68,53,65,70,60,49,64,56,62,59,49,54,64,62,8,7,6,5
64,65,45,27,55,55,73.0,67,44,45,70,90,70,91,62,94,60,83,48,30,46,21,25,55,59,41,60,24,22,10,13,5,13
64,59,59,42,61,56,67.0,61,62,56,65,82,81,84,58,74,63,58,69,57,59,51,28,62,62,56,65,36,29,15,5,12,14
64,29,19,63,64,30,51.0,25,28,62,50,55,62,48,47,56,39,66,63,70,22,49,62,26,33,34,54,70,68,9,14,14,9
64,49,67,59,59,60,65.0,42,39,49,64,71,75,70,59,64,65,63,67,57,63,40,26,62,57,62,60,23,20,12,7,11,6
64,58,56,47,64,49,67.0,50,58,61,63,81,80,82,58,79,68,58,67,62,60,44,43,62,63,49,64,48,45,14,11,7,7
64,38,59,55,66,36,62.0,41,40,66,67,52,45,52,65,58,60,62,43,65,63,62,63,56,59,45,53,67,61,7,13,7,13
64,39,66,51,58,44,65.0,39,36,44,64,83,78,73,71,75,62,62,62,57,57,62,30,65,54,60,61,35,39,7,13,9,8
64,55,59,39,56,40,68.0,50,35,50,64,91,88,91,55,87,60,83,54,57,45,52,25,60,53,50,53,25,25,8,12,7,15
64,55,37,63,59,42,58.0,45,41,56,58,69,69,63,59,52,57,68,72,83,48,65,62,47,44,39,57,62,62,13,10,10,15
64,58,61,70,66,48,65.0,59,49,59,69,64,54,59,48,58,64,67,55,51,61,59,41,66,63,48,58,53,48,6,14,13,5
64,44,24,62,60,28,55.0,30,31,52,55,65,64,65,61,57,33,82,64,73,30,66,63,41,47,26,55,64,63,8,9,8,7
64,28,28,62,50,29,47.0,29,35,37,47,53,55,60,60,53,46,76,54,72,29,70,63,28,32,42,57,67,65,8,9,6,9
64,29,29,60,54,31,43.0,33,29,32,60,59,57,48,52,36,43,75,52,74,26,64,61,32,32,39,58,73,69,5,12,5,5
64,30,23,62,53,30,50.0,27,24,46,52,52,50,42,59,48,53,73,56,82,26,63,62,29,38,33,56,65,62,6,13,10,7
64,40,25,59,49,35,50.0,33,29,42,51,63,76,59,60,60,49,82,59,72,31,59,58,29,33,49,45,71,70,10,10,11,15
64,51,54,60,67,48,64.0,40,32,60,67,65,70,63,55,65,52,68,69,75,55,56,60,52,62,55,65,66,60,6,5,8,7
64,60,46,45,65,42,62.0,62,59,67,62,68,67,72,59,73,60,66,91,54,56,68,58,54,62,47,63,59,57,9,6,7,9
64,57,62,62,57,57,59.0,26,22,52,57,80,86,67,62,60,67,83,53,75,58,58,29,65,45,56,57,44,33,6,8,14,6
64,56,31,52,58,32,57.0,38,34,46,55,71,75,65,61,70,38,54,72,58,35,57,58,48,48,32,49,60,63,14,9,6,13
64,57,34,46,63,29,61.0,41,28,59,60,72,77,71,59,70,44,63,68,58,31,55,64,51,44,35,48,64,61,9,6,13,12
64,63,34,50,63,34,63.0,47,36,58,61,73,74,69,52,67,38,75,66,60,37,62,58,49,44,33,49,64,61,6,9,11,12
64,62,57,48,58,45,63.0,58,51,55,62,76,75,60,60,73,59,69,82,71,56,80,56,62,61,52,67,54,49,11,5,9,9
64,58,64,60,64,52,60.0,49,31,51,62,75,82,68,62,54,62,74,67,74,59,55,31,63,57,60,53,17,12,10,6,10,10
64,53,45,54,66,40,62.0,55,54,64,63,69,72,78,64,74,49,57,71,59,43,56,65,52,63,45,62,63,61,5,10,12,9
64,27,20,62,56,30,45.0,23,25,52,50,63,65,34,59,34,33,70,59,79,23,58,63,25,28,35,50,65,63,10,14,8,9
64,57,58,48,65,61,63.0,65,63,65,64,70,66,70,56,57,62,67,67,65,65,58,47,59,63,55,59,49,46,10,7,5,9
64,32,48,71,65,34,61.0,31,36,65,64,63,54,53,55,56,56,73,62,85,47,64,60,57,58,43,63,64,60,15,10,14,10
64,57,59,53,63,57,63.0,62,62,59,63,74,71,74,59,74,63,48,64,56,58,48,36,63,64,65,61,40,37,15,15,6,10
64,43,46,53,67,42,63.0,40,33,68,65,51,52,62,63,54,63,53,65,77,58,67,62,54,63,46,52,62,60,13,7,14,9
64,58,57,44,55,52,67.0,58,54,51,62,93,93,90,53,85,60,72,78,64,63,40,23,57,49,48,59,31,32,6,9,5,12
64,57,58,44,56,43,68.0,46,43,46,65,82,78,84,63,71,58,57,65,53,49,42,24,63,58,57,60,33,34,11,6,6,14
64,57,58,51,66,57,67.0,60,58,63,67,70,63,74,62,69,65,59,74,65,59,58,58,63,64,52,64,57,54,6,7,14,7
64,63,59,47,64,54,71.0,62,63,62,72,60,60,65,55,74,59,54,40,32,52,48,28,63,57,59,64,38,39,12,12,7,7
64,52,52,42,66,45,68.0,58,39,63,66,75,78,81,60,80,58,74,83,58,49,66,63,62,62,43,68,59,55,11,14,7,13
64,36,28,65,50,25,42.0,31,27,41,49,69,63,57,62,70,34,85,67,70,21,62,58,24,29,37,55,67,65,12,15,6,11
64,42,26,66,53,31,54.0,34,30,51,53,72,66,67,57,59,33,75,54,70,28,55,69,36,35,32,67,64,62,7,7,10,8
64,66,49,62,66,45,63.0,64,45,64,62,64,68,70,63,65,59,66,68,66,54,62,63,61,64,41,61,63,63,13,8,10,14
64,38,40,61,64,34,54.0,32,30,58,57,71,73,67,60,62,45,81,70,83,34,54,64,31,47,33,46,64,61,9,7,9,12
64,48,35,64,66,38,57.0,45,38,62,64,55,52,49,55,54,62,46,62,83,35,58,61,42,42,35,60,66,60,9,7,6,10
64,23,22,64,58,28,55.0,28,33,55,56,60,66,52,61,56,45,74,57,78,23,63,60,27,34,34,51,65,62,9,8,12,11
64,58,58,59,58,50,68.0,43,36,43,65,80,80,81,62,80,55,60,64,47,56,37,17,55,55,42,59,23,20,7,9,12,11
64,35,63,68,60,58,58.0,53,40,44,60,55,66,38,61,36,65,67,58,83,67,65,16,62,53,59,58,21,19,6,15,11,13
64,35,67,61,53,58,60.0,54,31,32,64,65,66,52,60,57,67,62,68,75,61,66,14,64,54,64,61,15,20,7,5,12,14
64,41,35,64,55,31,48.0,33,25,46,48,63,71,51,60,62,39,72,72,80,32,59,58,32,39,32,45,67,65,8,13,7,14
64,63,50,54,61,43,64.0,52,48,52,65,79,77,72,49,43,50,58,70,65,44,50,56,43,53,55,62,65,58,12,12,13,13
64,59,64,54,59,47,65.0,57,63,48,67,83,81,69,55,74,70,61,64,75,56,54,21,61,53,59,48,35,30,13,9,5,10
64,59,65,46,61,62,65.0,35,46,43,62,71,73,70,62,82,77,81,77,78,70,81,37,63,61,73,60,37,16,5,11,15,14
64,57,48,57,67,49,65.0,28,40,63,67,75,72,62,68,62,42,64,74,72,45,67,60,51,64,52,69,64,61,15,6,7,13
64,25,16,67,64,21,40.0,26,29,29,57,37,42,31,55,56,36,71,34,68,19,57,64,22,26,32,46,72,68,7,15,7,9
64,41,68,57,49,46,66.0,35,29,32,66,84,70,73,62,70,57,69,60,64,57,33,13,67,53,64,58,20,19,15,9,11,11
64,59,58,51,68,48,69.0,50,36,63,66,76,68,85,61,81,59,62,83,60,56,49,56,62,60,50,61,51,47,9,9,7,12
64,44,39,53,67,41,58.0,39,33,63,62,54,40,58,58,54,55,58,70,70,43,77,61,47,61,43,63,61,57,13,10,13,12
64,52,49,45,66,54,67.0,59,44,68,66,73,69,78,66,80,68,57,66,51,67,63,60,52,62,50,66,62,60,10,14,7,8
64,59,64,58,61,54,63.0,63,58,61,64,76,75,62,61,61,65,64,75,67,63,72,53,63,62,57,63,56,44,7,10,5,13
64,47,65,54,58,59,66.0,55,34,42,65,74,75,69,63,75,63,70,64,66,55,42,21,63,55,62,56,17,17,8,9,7,15
64,58,64,35,58,62,68.0,51,47,43,63,83,82,90,49,80,64,48,59,39,43,32,20,62,58,62,52,33,35,13,6,10,7
64,66,47,44,60,53,65.0,67,58,50,64,65,65,66,59,61,60,53,72,67,52,65,61,53,58,58,56,65,62,10,10,15,15
64,63,57,44,59,53,65.0,62,54,53,61,82,90,86,58,80,59,58,81,62,56,61,52,61,62,55,63,56,52,10,13,12,6
64,57,56,50,65,46,66.0,60,37,60,68,70,64,66,56,63,65,57,73,66,51,64,45,59,60,38,61,54,49,13,14,9,11
64,49,35,62,66,39,61.0,48,42,63,64,67,66,53,61,66,55,75,79,64,37,59,63,53,57,45,53,56,52,12,10,14,13
64,58,42,69,61,41,58.0,52,43,48,61,69,74,62,56,56,60,70,68,81,48,65,54,48,39,40,58,63,59,7,10,8,14
64,45,66,62,52,59,65.0,54,42,39,64,68,73,74,56,70,71,74,74,68,52,63,15,65,44,58,58,21,15,10,9,15,10
64,62,57,55,66,52,68.0,56,51,66,64,66,70,80,62,87,60,67,76,64,59,78,60,59,65,51,63,62,58,15,7,6,7
64,61,64,67,54,58,58.0,30,26,45,63,64,70,52,60,32,61,65,65,91,56,54,15,61,46,62,47,21,13,14,5,7,10
64,58,42,52,60,49,60.0,60,52,51,60,75,76,80,55,69,54,71,74,65,37,61,58,63,56,43,61,60,60,6,9,5,14
64,65,44,39,63,35,64.0,43,31,55,66,76,77,79,55,81,44,73,79,55,38,62,50,55,50,32,53,57,62,10,9,6,11
64,36,66,67,50,44,54.0,30,31,35,56,69,76,50,62,54,71,63,65,86,49,53,32,65,55,61,51,32,26,12,12,7,8
64,65,69,65,58,49,70.0,47,42,49,70,68,65,70,57,71,62,67,55,57,58,46,25,62,55,66,55,19,20,8,6,6,11
64,36,31,62,48,32,43.0,30,27,39,47,44,48,46,58,74,51,63,53,74,37,70,65,25,34,45,64,66,64,13,11,6,14
64,54,54,39,62,50,70.0,61,48,52,68,75,74,77,62,77,70,50,78,59,63,64,44,60,63,53,62,40,43,14,10,9,13
64,55,59,44,55,52,67.0,52,40,48,62,90,89,93,57,91,60,87,60,55,48,60,28,62,54,40,58,28,28,13,9,14,14
64,60,66,58,64,44,65.0,66,59,58,64,75,72,67,59,73,68,69,65,68,65,65,18,66,62,60,56,26,17,12,13,6,11
64,57,42,60,63,47,62.0,52,40,61,63,71,69,69,56,64,59,68,71,80,43,62,59,45,61,50,63,63,61,11,10,10,9
64,51,65,60,58,56,65.0,44,67,49,66,71,71,69,63,67,66,54,66,65,63,51,12,62,62,61,63,16,14,8,13,8,11
64,48,31,62,48,30,47.0,31,28,41,50,67,69,51,50,58,41,85,70,87,36,74,57,29,31,39,51,65,62,9,7,14,13
64,61,47,49,64,47,62.0,60,59,59,60,78,79,67,65,66,59,64,54,55,50,50,57,49,60,48,57,60,60,5,12,8,11
64,49,64,63,60,59,63.0,49,59,53,63,65,67,64,62,59,64,62,60,76,62,41,15,63,59,62,64,25,22,11,9,14,14
64,64,56,41,61,43,59.0,53,40,58,58,78,77,74,57,66,59,63,64,59,57,58,56,51,52,47,57,64,61,8,14,13,15
64,42,29,57,65,32,59.0,41,38,59,65,60,65,56,59,55,40,60,58,80,32,62,59,29,44,30,45,65,59,14,11,12,13
64,62,61,39,59,43,63.0,45,39,53,62,81,76,75,55,77,59,63,85,44,56,31,24,58,59,53,56,30,24,9,8,8,12
64,28,21,54,61,30,44.0,22,26,35,62,64,57,48,55,60,34,69,62,71,23,65,63,23,30,31,60,67,67,13,9,11,8
64,29,31,71,62,38,42.0,28,32,55,43,59,68,55,55,54,46,82,61,81,27,63,57,30,44,42,49,65,66,8,7,9,8
64,55,23,51,56,27,59.0,33,29,39,55,70,72,65,68,64,30,76,63,75,24,55,65,41,43,37,65,66,62,15,14,5,7
64,39,66,54,65,49,68.0,41,37,58,67,71,71,66,65,69,70,57,68,46,64,51,19,65,61,68,59,14,18,5,6,14,12
64,51,64,63,55,55,60.0,46,32,43,61,71,74,61,58,56,67,70,62,73,60,38,18,66,54,61,60,22,17,14,12,10,14
64,63,57,47,58,49,64.0,54,57,51,60,84,85,78,55,76,55,55,87,54,55,39,58,59,50,59,53,57,53,7,6,13,11
64,48,35,62,56,34,55.0,44,35,53,57,52,48,52,61,58,49,69,45,69,39,70,64,34,42,43,60,65,64,15,6,7,6
64,48,39,52,69,34,65.0,47,47,66,67,59,54,68,63,71,55,57,64,59,41,50,63,56,66,48,63,63,57,14,9,14,9
64,61,48,43,68,50,69.0,61,41,67,69,88,81,82,60,84,49,75,75,50,43,55,59,60,62,50,61,64,53,5,7,7,13
64,46,37,58,66,38,63.0,44,45,63,66,55,52,57,57,70,53,65,68,58,32,63,65,29,58,46,54,63,61,12,7,9,12
64,58,28,61,63,28,58.0,35,35,62,59,71,72,52,60,67,55,56,66,57,51,63,57,52,55,40,58,63,63,12,14,14,9
64,63,32,38,63,41,54.0,43,27,61,56,75,76,67,60,80,36,77,61,35,36,42,65,41,42,42,44,62,60,8,12,10,13
64,59,65,61,56,53,63.0,58,53,52,61,84,77,80,60,79,61,76,66,74,62,54,38,63,57,59,57,38,36,13,7,11,12
64,60,63,46,65,62,66.0,69,71,62,65,66,65,73,57,79,72,55,69,57,67,47,41,60,61,66,63,45,38,8,15,6,6
64,60,54,41,64,38,65.0,53,52,62,65,69,65,69,62,70,60,62,64,60,57,71,60,59,57,46,61,63,61,10,9,7,10
64,50,60,50,67,57,67.0,54,40,58,66,70,70,71,55,65,65,51,63,47,50,35,15,65,66,60,55,20,15,8,9,9,12
64,68,50,34,65,40,69.0,69,66,63,65,81,76,87,65,81,63,84,33,51,62,57,60,54,62,46,46,63,65,12,13,14,15
64,43,22,65,56,25,43.0,25,22,40,52,51,55,37,57,40,45,70,60,86,20,67,56,29,32,30,54,67,61,14,12,11,12
64,22,22,64,49,30,37.0,23,31,45,40,82,80,60,63,60,38,74,70,78,16,62,66,14,20,35,49,64,63,13,10,14,10
64,65,26,54,64,39,62.0,36,31,63,60,69,72,67,57,65,33,66,74,65,32,51,56,57,55,33,53,65,59,12,7,12,6
64,31,69,65,53,54,57.0,42,38,39,63,67,70,61,51,55,70,73,56,78,61,56,27,63,42,66,56,19,17,9,7,7,14
64,48,66,56,46,63,69.0,54,26,33,68,77,78,75,60,75,63,62,66,59,55,29,19,64,55,56,47,18,16,9,11,10,9
64,56,58,40,62,49,69.0,56,48,49,66,85,77,84,51,83,61,39,34,51,51,37,21,58,56,63,60,31,25,12,10,11,14
64,35,65,62,61,58,64.0,53,57,50,63,75,73,72,62,71,65,70,60,58,58,62,16,66,60,55,60,26,14,12,10,14,13
64,61,28,58,59,26,62.0,41,34,52,64,62,64,63,62,71,49,62,59,53,35,62,63,47,46,40,60,62,64,8,6,13,10
64,58,50,49,68,53,70.0,60,50,65,67,80,76,85,58,79,58,57,50,35,42,67,57,52,67,52,65,57,59,13,6,13,8
64,65,55,48,65,42,64.0,65,66,62,65,68,74,72,57,66,64,53,58,66,63,42,30,54,62,49,55,39,50,8,8,6,14
64,51,34,57,64,33,67.0,57,44,69,67,73,70,75,56,61,52,67,68,66,42,67,61,52,55,47,60,63,67,14,11,10,8
64,55,63,65,60,55,64.0,47,43,50,63,84,80,80,54,67,60,78,80,62,59,41,18,60,60,55,55,28,27,11,5,7,14
64,48,57,61,65,50,66.0,45,47,59,68,67,65,58,63,41,65,66,63,72,53,64,30,55,68,41,65,56,47,9,8,14,12
64,57,66,63,60,59,62.0,45,40,53,61,74,78,67,60,60,61,67,63,67,60,34,14,65,59,64,59,19,14,9,9,7,12
64,51,65,47,60,58,68.0,46,40,44,67,82,83,75,64,77,59,62,64,53,60,51,29,67,59,49,62,39,28,13,9,13,14
64,64,65,43,67,40,69.0,69,71,66,68,53,52,70,72,77,66,61,64,59,63,51,36,69,67,58,73,42,43,14,6,15,11
64,63,52,58,69,52,66.0,54,42,64,67,66,60,69,60,88,55,49,65,63,50,62,58,52,63,42,64,64,58,11,14,11,13
64,60,58,41,58,48,70.0,51,45,62,73,73,68,70,54,68,58,59,58,52,52,44,25,59,59,43,61,24,28,10,13,9,8
64,54,65,57,59,55,66.0,57,42,39,64,76,80,74,59,64,62,71,62,60,58,39,19,68,59,61,63,16,15,14,5,10,9
64,56,52,51,71,45,71.0,63,49,61,71,79,77,79,59,77,59,60,57,54,52,59,53,57,65,47,62,65,56,12,8,10,13
64,32,64,69,53,54,59.0,39,27,34,63,56,53,50,63,52,65,83,82,88,53,80,42,66,48,69,45,10,16,7,9,10,10
64,24,22,64,60,25,41.0,26,53,37,49,39,42,65,54,39,41,84,60,84,23,82,58,27,30,30,53,61,60,9,14,6,15
64,46,61,65,61,55,63.0,66,48,54,60,81,76,67,68,70,57,73,50,71,57,55,33,68,64,57,63,43,35,15,11,13,11
64,57,57,57,63,45,59.0,50,37,51,62,75,80,57,57,59,68,78,75,81,60,64,55,56,45,33,49,60,55,7,12,11,9
64,58,31,57,64,27,59.0,32,30,54,56,79,78,70,60,72,24,75,64,56,30,54,59,47,33,42,54,62,59,13,6,9,13
64,58,60,55,70,35,67.0,53,45,70,65,65,63,75,58,74,68,57,68,60,52,71,53,31,70,51,44,62,53,9,9,14,10
64,42,51,61,66,43,64.0,51,61,64,66,75,71,66,61,59,70,49,68,81,66,71,58,67,58,53,56,64,60,10,12,6,6
64,53,54,41,69,45,66.0,58,51,64,68,54,47,73,60,78,66,57,66,64,66,43,60,58,63,58,61,64,54,6,7,6,14
64,61,61,61,58,61,69.0,63,54,47,68,72,63,70,55,78,65,49,50,47,59,41,21,62,64,61,65,28,24,14,10,7,12
64,57,59,60,66,46,66.0,52,48,64,65,72,73,75,60,71,62,71,71,64,60,62,58,60,64,56,60,62,59,12,11,5,12
64,25,26,68,62,22,45.0,18,26,63,53,54,53,50,48,62,46,66,59,70,32,60,63,23,35,31,49,69,66,7,13,13,7
64,65,52,24,59,50,70.0,52,45,42,66,81,77,77,54,77,66,50,64,49,48,35,33,54,59,59,58,37,34,14,11,10,11
64,50,49,42,70,43,66.0,40,44,67,64,66,62,65,53,77,55,54,70,37,65,46,53,55,64,47,55,56,58,14,10,12,9
64,54,35,55,55,42,55.0,49,32,51,56,76,77,59,56,76,59,87,75,72,29,73,62,45,46,36,55,62,61,12,15,13,5
64,63,56,51,62,54,68.0,62,56,53,64,82,75,83,57,86,63,51,54,34,56,39,21,59,61,44,62,32,31,9,13,15,9
64,55,31,44,57,35,60.0,47,32,48,52,83,81,69,59,77,34,68,72,56,28,66,60,56,39,38,51,62,61,11,9,10,8
64,57,67,45,63,61,64.0,45,26,52,64,65,71,69,59,66,62,63,73,72,55,63,20,64,56,57,55,17,16,9,6,10,5
64,61,54,48,68,52,65.0,64,62,63,66,69,54,74,60,75,64,67,71,62,59,61,61,54,62,52,63,65,55,10,12,5,13
64,43,70,79,55,49,57.0,52,57,51,63,54,66,51,49,52,67,78,54,65,51,63,34,68,55,57,50,18,26,13,12,10,14
64,56,65,43,65,53,61.0,65,69,63,57,75,75,78,64,60,62,58,66,55,56,50,51,62,63,53,55,56,58,14,14,13,10
64,50,63,50,60,54,65.0,58,31,60,62,83,85,76,60,73,68,54,64,82,59,63,34,62,62,45,61,36,27,9,13,12,13
64,47,59,49,65,44,67.0,57,62,64,65,68,65,81,63,90,56,58,74,58,65,58,62,57,63,50,62,57,55,7,12,6,6
64,29,64,65,48,54,63.0,31,21,25,61,91,89,80,59,70,63,68,64,58,45,48,19,64,41,56,56,16,16,10,7,7,13
64,48,22,53,60,28,59.0,34,29,50,57,62,60,65,62,60,25,64,73,71,29,63,63,56,35,30,55,67,65,6,15,8,13
64,54,35,48,60,31,65.0,31,30,49,62,74,69,85,63,87,51,72,68,48,35,64,59,49,50,42,47,65,63,9,8,12,9
64,24,28,68,59,25,49.0,25,26,30,57,57,65,57,55,31,37,75,65,78,18,64,63,27,32,37,46,64,61,12,14,15,12
64,40,67,56,52,59,63.0,43,37,38,63,76,72,72,64,64,63,54,63,64,56,49,18,66,45,56,60,15,16,10,12,12,10
64,60,28,59,67,30,61.0,34,28,42,58,71,73,76,58,62,22,61,61,39,20,41,58,41,51,32,53,65,60,6,8,15,10
64,58,61,57,62,52,70.0,63,36,58,71,71,70,75,69,82,67,60,76,66,59,73,63,63,57,59,60,63,61,7,6,11,7
64,55,50,58,68,52,66.0,54,46,64,67,74,69,72,60,65,62,57,58,67,50,52,42,52,68,54,62,57,57,12,9,8,13
64,55,44,47,68,44,68.0,46,44,65,66,60,56,77,64,80,50,74,75,55,49,61,60,63,64,42,60,58,55,7,10,14,13
64,37,37,61,64,26,57.0,31,33,61,60,54,55,51,60,50,51,63,84,78,44,69,60,43,55,42,60,63,62,13,7,6,7
64,60,38,44,66,45,64.0,63,42,61,67,74,75,70,54,70,57,76,60,58,53,48,56,53,58,41,58,67,64,15,10,5,10
64,60,54,38,63,56,63.0,48,47,54,63,73,74,70,60,66,51,45,73,61,62,41,42,58,64,61,57,38,35,11,12,5,10
64,57,56,56,67,62,63.0,53,45,63,64,67,66,71,59,70,62,68,73,71,58,61,61,62,60,56,58,62,58,7,11,12,14
64,60,60,49,66,58,66.0,59,56,63,65,69,70,74,62,66,64,57,76,64,58,54,55,63,65,55,69,47,34,11,8,5,14
64,62,32,44,59,25,50.0,51,29,59,38,64,56,62,56,85,30,63,87,51,29,50,65,47,34,37,45,68,67,8,12,6,10
64,54,59,44,66,49,66.0,58,47,63,66,73,70,76,61,70,59,64,73,63,56,52,30,61,65,52,64,32,37,9,7,12,8
64,28,18,66,50,21,48.0,29,24,41,48,52,54,51,60,57,44,74,48,66,20,57,65,38,32,40,56,68,68,8,10,11,10
64,60,28,62,56,55,52.0,31,35,57,50,64,66,52,59,45,56,88,74,83,38,66,59,43,48,33,55,63,64,9,14,9,6
64,29,31,62,59,35,56.0,28,33,52,58,53,55,48,59,54,49,70,63,77,28,57,63,30,43,41,54,65,64,12,13,5,11
